Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao;Marg%
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;30564;SAB FRANCIS LUXO 90G DALILAS DA ESP;4,69;3,59;3;70,11
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;30502;SAB FRANCIS LUXO 90G LAVAN E AMBAR;4,69;3,59;3;84,28
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;167024;SAB FRANCIS LUXO 90G EXT VEG VERDE;4,69;3,59;3;81,67
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;187589;SAB FRANCIS LUXO 90G FLOR IRIS AZUL;4,69;3,59;3;70,11
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;304221;SAB FRANCIS LUXO 90G DREAM;4,69;3,59;3;4,69
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;308489;SAB FRANCIS LUXO 90G PURE;4,69;3,59;3;4,69
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;314022;SAB FRANCIS LUXO 90G PEARL LOVE;4,69;3,59;3;240,27
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;314015;SAB FRANCIS LUXO 90G GOLD LOVE;4,69;3,59;3;539,57
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;167031;SAB FRANCIS LUXO 90G JASMIN BAUNILH;4,69;3,59;3;70,11
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;687553;SAB FRANCIS LUXO 90G ALGAS MARINHAS;4,69;3,59;3;107,52
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;522700;SAB PO TIXAN CAIXA 1.6KG PRIMAVERA;20,99;18,69;2;60,18
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;671385;SABAO BARRA MINUANO 900G GLICERINA;12,99;10,29;2;72,07
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;109253;TEMP SAZON 60G ARROZ BRANCO;6,49;5,39;2;68,13
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;167772;TEMP SAZON 60G NORDESTE;6,49;5,39;2;69,45
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;307093;TEMP SAZON 60G SABOR DO SUL;6,49;5,39;2;200,46
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;393461;TEMP SAZON 60G TOQUE ALHO;6,49;5,39;2;61,04
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;393478;TEMP SAZON 60G LIMAO;6,49;5,39;2;69,45
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;19484;TEMP SAZON 60G VERDE FRANGO;6,49;5,39;2;61,04
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;19491;TEMP SAZON 60G VERMELHO;6,49;5,39;2;71,24
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;19477;TEMP SAZON 60G AMARELO;6,49;5,39;2;61,04
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;53679;TEMP SAZON 60G LARANJA;6,49;5,39;2;61,04
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;53686;TEMP SAZON 60G MARROM;6,49;5,39;2;65,56
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;32490;TEMP SAZON 60G VERDE P SALADA;6,49;5,39;2;61,04
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;615273;TEMP SAZON 60G PIPOCA;6,49;5,39;2;58,29
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;396455;ACHOC LIQ QUATAZINHO 200ML;1,29;1,19;4;48,65
TABLOIDE 09 A 21 - EF;2024-09-09;2024-09-21;427944;VITAMINA QUATAZINHO 200ML FRUTAS;1,29;1,19;4;48,65
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;665308;ABS MILI C A SUAVE NOTURNO 8 UN;6,19;5,49;2;53,21
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;690119;ACHOC PO TODDY 620G;14,89;13,09;2;57,82
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;356183;ACUCAR CRISTAL ALVINHO 5KG;19,99;18,49;3;20,83
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;358651;ACUCAR CRISTAL UNIAO ORGANICO 1KG;9,89;7,79;2;26,95
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;10122;ACUCAR REFINADO UNIAO 1KG;6,69;5,69;2;47,35
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;381178;ADOCANTE LIQ SVILI 90ML STEVIA;8,79;7,69;3;71,93
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;136808;ADOCANTE LIQ ZERO CAL 200ML;12,69;10,59;2;78,5
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;188050;AP BARBEAR GILLETTE ULT GRIP UN;4,99;2,89;4;179,0
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;7467;ARROZ REI ARTHUR 5KG TP1;33,99;32,29;3;29,33
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;343848;AZEITE ANDORINHA 250ML EXT VIRGEM V;33,99;29,19;2;48,42
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;666206;BATATA PALHA VILLEMIX 300G;11,59;10,59;2;45,76
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;668606;BISC AYMORE 1.15KG CREAM CRACKER CX;20,99;18,49;2;44,85
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;627832;BISC NINFA WAFER 100G CHOC SUICO;2,99;2,69;3;59,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;518666;BISC NINFA WAFER 100G CHOC AVELA;2,99;2,69;3;59,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;698443;BISC NINFA WAFER 100G CHEESE MORANG;2,99;2,69;3;59,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;698429;BISC NINFA WAFER 100G CREME BOMBOM;2,99;2,69;3;59,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;698436;BISC NINFA WAFER 100G ACAI;2,99;2,69;3;59,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;460163;BISC PASSATEMPO RECH 130G CHOCOLATE;3,29;2,89;4;101,84
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;231060;BISC SALKIM 90G TRADICIONAL;1,79;1,49;3;83,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;231053;BISC SALKIM 90G PIZZA;1,79;1,49;3;83,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;231077;BISC SALKIM 90G CHURRASCO;1,79;1,49;3;83,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;473521;BISC SALKIM 90G BACON;1,79;1,49;3;83,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;606332;BOMBOM LACTA 250.6G FAVORITOS;18,15;15,85;2;48,52
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;169851;CAFE TRES CORACOES 500G FORT;26,49;23,09;3;4,29
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;681810;CAFE VIVENCI ESPECIAL 500G MOIDO;28,99;26,29;2;44,95
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;245548;CHAN DE FORA KG;29,99;27,59;2;-18,83
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;625180;CHOC BARRA ARCOR 80G LEITE;6,99;6,29;2;63,7
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;625197;CHOC BARRA ARCOR 80G MEIO AMARGO;6,99;6,29;2;56,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;116053;CHOC BARRA ARCOR 80G BRIGADEIRO;6,99;6,29;2;49,04
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;625166;CHOC BARRA ARCOR 80G BRANCO;6,99;6,29;2;63,7
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;625203;CHOC BARRA ARCOR 80G ROCKLETS;6,99;6,29;2;63,7
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;522755;CHOC BARRA ARCOR 80G ROCKLEST BRANC;6,99;6,29;2;49,04
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;114875;COADOR CAFE 2 IRMAOS M;4,69;4,09;2;74,34
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;206495;COND SEDA 600ML ONDAS MARCANTES;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;37303;COND SEDA 350ML CACHOS COMPORTADOS;15,79;13,29;2;213,91
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;103992;COND SEDA 350ML SELECTIVE;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;92340;COND SEDA 350ML DNA VEGETAL;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;9874;COND SEDA 350ML COLOR VITAL;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;31509;COND SEDA 350ML KERAFORCE;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;587457;COND SEDA 350ML CONTROL CASPA;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;206433;COND SEDA 350ML VERAO BLOCK;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;87988;COND SEDA 350ML CITRIC;15,79;13,29;2;174,33
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;69915;COND SEDA 350ML LISO PERFEITO;15,79;13,29;2;206,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;87971;COND SEDA 350ML LANOLINA;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;28547;COND SEDA 350ML VITALIDADE EQUILIBR;15,79;13,29;2;158,85
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;25904;COND SEDA 350ML CERAMIDAS;15,79;13,29;2;174,6
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;43670;COND SEDA 350ML PRETOS LUMINOSOS;15,79;13,29;2;206,23
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;292122;COND SEDA 350ML CHOCOLATE INTENSE;15,79;13,29;2;79,14
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;206464;COND SEDA 350ML BRILHO GLOSS;15,79;13,29;2;206,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;199773;COND SEDA 350ML SOS RECONSTRUCAO;15,79;13,29;2;206,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;328821;COND SEDA 350ML PRO COLOR;15,79;13,29;2;-99,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;328814;COND SEDA 325ML POS ALISAMENTO QUIM;15,79;13,29;2;174,6
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;382519;COND SEDA 350ML KERAFORCE ORIGINAL;15,79;13,29;2;-99,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;382526;COND SEDA 350ML KERAFORCE QUIMICA;15,79;13,29;2;156,33
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;409131;COND SEDA 350ML REC NATURAL ANTIQUE;15,79;13,29;2;164,48
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;440134;COND SEDA 325ML BRILHO GLOSS;15,79;13,29;2;125,89
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;438872;COND SEDA 325ML CERAMIDAS;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;347563;COND SEDA 325ML CRESCIMENTO SAUDAVE;15,79;13,29;2;63,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;437509;COND SEDA 325ML LISO PERFEITO;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;435215;COND SEDA 325ML PRETOS LUMINOSOS;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;224703;COND SEDA 325ML OLEO HIDRATACAO;15,79;13,29;2;77,61
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;435222;COND SEDA 325ML POS ALISAMENTO;15,79;13,29;2;140,7
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;441896;COND SEDA 325ML PUREZA REFRESCANTE;15,79;13,29;2;120,83
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;441940;COND SEDA 325ML RESTAURACAO INSTANT;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;441933;COND SEDA 325ML MEL E AVEIA;15,79;13,29;2;68,33
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;439831;COND SEDA 325ML CACHOS DEFINIDOS;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;226295;COND SEDA 325ML ANTI NOS;15,79;13,29;2;53,74
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;441926;COND SEDA 325ML KERAFORCE ORIGINAL;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;433396;COND SEDA 325ML LISO EXTREMO;15,79;13,29;2;82,54
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;248549;COND SEDA 325ML BRILHO MOV;15,79;13,29;2;139,51
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;248532;COND SEDA 325ML HID LEVEZA;15,79;13,29;2;101,06
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;259187;COND SEDA 325ML ABACATE E CARITE;15,79;13,29;2;53,74
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498401;COND SEDA 325ML BOMBA ARGAN;15,79;13,29;2;82,54
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;500210;COND SEDA 325ML BABOSA+OLEOS;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;631327;COND SEDA 325ML HIDRATACAO MICELAR;15,79;13,29;2;83,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;631310;COND SEDA 325ML COCO;15,79;13,29;2;85,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;168458;COND SEDA 350ML LOIROS RADIANTES;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;168472;COND SEDA 350ML VERMELHOS VIBRANTES;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;168465;COND SEDA 350ML CAB CASTANHOS;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;180733;COND SEDA 350ML ANTI SPONGE;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;191463;COND SEDA 350ML CONTROL QUEDA;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;185974;COND SEDA 350ML ONDAS MARCANTES;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;206396;COND SEDA 350ML LISO EXTREMO;15,79;13,29;2;206,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;298582;COND SEDA 350ML CAMADAS DESRACADAS;15,79;13,29;2;15,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;241878;COSTELA SUINA KG;16,99;15,69;2;9,68
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;2240;COXINHA DA ASA RESFRIADA KG;18,49;17,49;3;62,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498494;CR DENTAL CLOSEUP 70G ANTI CARIES;4,09;3,59;2;60,65
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;214131;CR LEITE PIRACANJUBA 200G;4,99;4,29;4;113,24
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;420662;DESINF MARINA 2L EUCALIPTO;6,19;5,09;2;77,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;404976;DESINF MARINA 2L LAVANDA;6,19;5,09;2;77,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;225816;DESINF MARINA 2L FLORAL;6,19;5,09;2;77,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;225793;DESINF MARINA 2L TALCO;6,19;5,09;2;6,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;225786;DESINF MARINA 2L PINHO;6,19;5,09;2;77,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;283809;DETERG LIQ LIMPOL 500ML NATURAL;2,79;2,39;2;38,11
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;71130;DETERG LIQ LIMPOL 500ML CRISTAL;2,79;2,39;2;64,11
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;22903;DETERG LIQ LIMPOL 500ML LIMAO;2,79;2,39;2;64,11
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;22859;DETERG LIQ LIMPOL 500ML NEUTRO;2,79;2,39;2;57,59
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;22866;DETERG LIQ LIMPOL 500ML MACA;2,79;2,39;2;57,59
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;22880;DETERG LIQ LIMPOL 500ML COCO;2,79;2,39;2;57,59
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;283816;DETERG LIQ LIMPOL 500ML LARANJA;2,79;2,39;2;-99,73
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;283823;DETERG LIQ LIMPOL 500ML CHA VERDE;2,79;2,39;2;2,79
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;282963;DETERG LIQ LIMPOL 500ML CARIBE;2,79;2,39;2;184,69
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;217125;DETERG LIQ LIMPOL 500ML LAVANDA;2,79;2,39;2;50,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;630177;DETERG LIQ LIMPOL 500ML JABUTICABA;2,79;2,39;2;50,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498395;DS REXONA AERO FEM 150ML +INVISIBLE;19,59;16,19;2;94,53
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;357449;DS REXONA AERO MEN 150ML ANT+INVISE;19,59;16,19;2;41,85
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;400206;DESOD REXONA AERO 150ML HOMBRE MEN;19,59;16,19;2;132,01
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;393508;DESOD REXONA AERO 150ML MEN QUANTUM;19,59;16,19;2;80,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;407557;DESOD REXONA AERO 150ML MEN SENSITI;19,59;16,19;2;83,08
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;393522;DESOD REXONA AERO 150ML MEN SPORT;19,59;16,19;2;74,59
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;349178;DESOD REXONA AERO 150ML SUPERHERO;19,59;16,19;2;137,45
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;331715;DS REXONA AERO MEN 150ML V8;19,59;16,19;2;41,85
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;393539;DS REXONA AERO MEN 150ML XTRACOOL;19,59;16,19;2;79,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;400794;DS REXONA AERO MEN 150ML ACTIVE DRY;19,59;16,19;2;70,96
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;393515;DESOD REXONA AERO 150ML MEN EXTREME;19,59;16,19;2;86,06
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;395793;DS REXONA AERO MEN 150ML INVISIBLE;19,59;16,19;2;79,88
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;393430;DESOD REXONA AERO 150ML FANATICS;19,59;16,19;2;90,93
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;342797;DS REXONA AERO FEM 150ML S PERFUME;19,59;16,19;2;79,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;308113;DS REXONA AERO FEM 150ML POWD DRY;19,59;16,19;2;79,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;408783;DS REXONA AERO FEM 150ML ACTIVE EMO;19,59;16,19;2;79,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;458030;DS REXONA AERO FEM 150ML COTTON DRY;19,59;16,19;2;84,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;499996;DS REXONA AERO FEM 150ML INVISIBLE;19,59;16,19;2;79,88
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;458023;DS REXONA AERO FEM 150ML BAMBOO;19,59;16,19;2;77,76
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498326;DS REXONA AERO FEM 150ML STAY FRESH;19,59;16,19;2;84,81
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498319;DESOD REXONA AERO 150ML F.BR LICHIA;19,59;16,19;2;106,86
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498340;DS REXONA AERO MEN 150ML IMPACTO;19,59;16,19;2;79,88
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;498333;DS REXONA AERO FEM 150ML ERVA DOCE;19,59;16,19;2;79,88
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;624978;DS REXONA AERO MEN 150ML S PERFUME;19,59;16,19;2;84,98
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;668552;DS REXONA AERO FEM 150ML FRUTAS VER;19,59;16,19;2;79,72
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;102339;ESPONJA BETTANIN BRILHUS DUPLA FACE;1,0;0,89;2;43,92
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;698320;FARINHA TRIGO ROSA BRANCA 1KG PAPEL;4,29;3,89;2;34,06
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;145428;FEIJAO VERMELHO PEREIRA 1KG;10,99;9,59;2;31,88
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;11549;FILE DE PEITO RESFRIADO KG;23,99;21,79;2;46,63
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;68062;FILE PEITO PIFPAF 1KG BANDEJA;21,89;20,29;2;16,37
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;43427;FILTRO PAPEL MELITTA 103;5,39;4,79;2;63,33
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;8891;FRANGO CONGELADO KG;8,99;10,09;5;17,21
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21,29;18,79;2;64,4
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21,29;18,79;2;71,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21,29;18,79;2;71,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21,29;18,79;2;71,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21,29;18,79;2;71,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21,29;18,79;2;71,25
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;2806;HAMB PIFPAF 56G FRANGO;1,99;1,49;9;107,29
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;665292;HASTES FLEXIV MILI C75;3,49;2,89;2;77,93
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;479301;INSET RAID AP+LIQ 32.9ML 45N;28,89;23,19;2;189,47
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;517973;INSET RAID FAMILY AP+LIQ 32.9ML 45N;28,89;23,19;2;86,26
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;49849;IOG MOLICO ZERO LAC 170G MORANGO;3,29;2,99;2;43,04
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;423588;LAMPADA LED ULTRALUZ BULBO 7W;5,79;5,09;2;104,18
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;623636;LEITE COND TRIANGULO 395G SEMIDESNA;6,99;5,49;2;99,14
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;104302;LEITE SOJA ADES 1L ORIGINAL;10,29;8,59;3;97,57
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;676144;LEITE SOJA ADES 1L ORIGINAL ZERO;10,29;8,59;3;50,58
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;985307;LING CHURRASCO MISTA PIFPAF KG;19,29;16,49;2;34,93
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;242394;LING FRANGO CHURRASCO AVIVAR KG;15,99;14,79;2;37,5
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;281485;MAC NINFA OVOS 500G ESPAGUETE;4,59;3,69;2;47,94
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;281317;MAC NINFA OVOS 500G PADRE NOSSO;4,59;3,69;2;47,99
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;281324;MAC NINFA OVOS 500G PARAFUSO;4,59;3,69;2;47,99
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;281331;MAC NINFA OVOS 500G PENNE;4,59;3,69;2;53,0
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;237567;MAC NINFA OVOS 500G LINGUINE;4,59;3,69;2;53,0
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;433884;MAC NINFA OVOS 500G FIDELINHO;4,59;3,69;2;53,0
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17190;MAC NISSIN 85G CAMARAO;3,19;2,89;2;343,05
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;8488;MAC NISSIN 90G CALDO DE CARNE;3,19;2,89;2;3,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;103466;MAC NISSIN 90G CALABRESA;3,19;2,89;2;3,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;103459;MAC NISSIN 90G CHURRASCO;3,19;2,89;2;3,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;32476;MAC NISSIN 90G QUEIJO;3,19;2,89;2;3,19
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17206;MAC NISSIN LAMEN 85G CARNE;3,19;2,89;2;54,1
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17121;MAC NISSIN LAMEN 85G GALINHA;3,19;2,89;2;71,5
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17114;MAC NISSIN LAMEN 85G GALINHA CAIPIR;3,19;2,89;2;56,37
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17138;MAC NISSIN LAMEN 85G LEGUMES;3,19;2,89;2;51,9
TABLOIDE 09 A 21 - CA;2024-09-09;2024-09-21;17183;MAC NISSIN LAMEN 85G BACON;3,19;2,89;2;56,67
